Date,Location,Hum,Hum1,Hum2,Hum3,Hum4,Hum5,Hum6,Hum7,Hum8,Hum9,Hum10,Hum11,Hum12,Hum13,Hum14,Hum15,Hum16,Hum17,Hum18,Hum19,Hum20,Hum21,Hum22,Hum23,Hum24,Hum25,Hum26,Hum27,Hum28,Hum29,Hum30,Raf,Raf1,Raf2,Raf3,Raf4,Raf5,Raf6,Raf7,Raf8,Raf9,Raf10,Raf11,Raf12,Raf13,Raf14,Raf15,Raf16,Raf17,Raf18,Raf19,Raf20,Raf21,Raf22,Raf23,Raf24,Raf25,Raf26,Raf27,Raf28,Raf29,Raf30,RfD,RfD1,RfD2,RfD3,RfD4,RfD5,RfD6,RfD7,RfD8,RfD9,RfD10,RfD11,RfD12,RfD13,RfD14,RfD15,RfD16,RfD17,RfD18,RfD19,RfD20,RfD21,RfD22,RfD23,RfD24,RfD25,RfD26,RfD27,RfD28,RfD29,RfD30,Tav,Tav1,Tav2,Tav3,Tav4,Tav5,Tav6,Tav7,Tav8,Tav9,Tav10,Tav11,Tav12,Tav13,Tav14,Tav15,Tav16,Tav17,Tav18,Tav19,Tav20,Tav21,Tav22,Tav23,Tav24,Tav25,Tav26,Tav27,Tav28,Tav29,Tav30,Tmi,Tmi1,Tmi2,Tmi3,Tmi4,Tmi5,Tmi6,Tmi7,Tmi8,Tmi9,Tmi10,Tmi11,Tmi12,Tmi13,Tmi14,Tmi15,Tmi16,Tmi17,Tmi18,Tmi19,Tmi20,Tmi21,Tmi22,Tmi23,Tmi24,Tmi25,Tmi26,Tmi27,Tmi28,Tmi29,Tmi30,Tmx,Tmx1,Tmx2,Tmx3,Tmx4,Tmx5,Tmx6,Tmx7,Tmx8,Tmx9,Tmx10,Tmx11,Tmx12,Tmx13,Tmx14,Tmx15,Tmx16,Tmx17,Tmx18,Tmx19,Tmx20,Tmx21,Tmx22,Tmx23,Tmx24,Tmx25,Tmx26,Tmx27,Tmx28,Tmx29,Tmx30,LandUse,Mosq,level
2011-06-08,YangPyung/WaterPump,55.8,45.8,96.3,158.9,235.7,302.7,376.3,453.2,519.7,561.3,601.7,649.7,703.2,751.1,792.5,832,877.3,935.1,1020.2,1110,1170.4,1211.3,1246.7,1295.1,1345.1,1384.9,1441.4,1505.4,1580,1669.3,1669.3,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,54.5,58.5,58.5,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,6,6,22.1,21,41.9,62.2,80.9,100,118.9,137.1,156.4,179.1,203.1,225.6,245.9,266.7,289.7,311.4,331.5,349.4,364.7,382.5,403.4,424.3,441.8,458.3,475.9,493,507.4,523.8,541.2,558.4,558.4,17.8,15.8,30.1,46.2,62.5,76.7,92,107.2,123.3,140.6,159.3,174.9,190.5,207.9,225.5,239.6,255.9,267.4,280.2,296,314.3,327.9,339.3,350.2,363.3,375.5,386.1,397.8,412.3,427.4,427.4,27.6,26.8,54.1,80.9,104.8,129.9,154.5,176.5,200.8,228.9,259.8,287.9,312.9,337.5,365.6,394,420.3,444.3,463.2,483.9,508.4,534.3,557.1,579.5,603.3,626.1,645.6,667.1,687.9,707.2,707.2,3,11,1
2011-06-09,YangPyung/WaterPump,76.5,55.8,101.6,152.1,214.7,291.5,358.5,432.1,509,575.5,617.1,657.5,705.5,759,806.9,848.3,887.8,933.1,990.9,1076,1165.8,1226.2,1267.1,1302.5,1350.9,1400.9,1440.7,1497.2,1561.2,1635.8,1635.8,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,54.5,54.5,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,5,19.4,22.1,43.1,64,84.3,103,122.1,141,159.2,178.5,201.2,225.2,247.7,268,288.8,311.8,333.5,353.6,371.5,386.8,404.6,425.5,446.4,463.9,480.4,498,515.1,529.5,545.9,563.3,563.3,17.6,17.8,33.6,47.9,64,80.3,94.5,109.8,125,141.1,158.4,177.1,192.7,208.3,225.7,243.3,257.4,273.7,285.2,298,313.8,332.1,345.7,357.1,368,381.1,393.3,403.9,415.6,430.1,430.1,21.9,27.6,54.4,81.7,108.5,132.4,157.5,182.1,204.1,228.4,256.5,287.4,315.5,340.5,365.1,393.2,421.6,447.9,471.9,490.8,511.5,536,561.9,584.7,607.1,630.9,653.7,673.2,694.7,715.5,715.5,3,6,1
2011-06-10,YangPyung/WaterPump,71.4,76.5,132.3,178.1,228.6,291.2,368,435,508.6,585.5,652,693.6,734,782,835.5,883.4,924.8,964.3,1009.6,1067.4,1152.5,1242.3,1302.7,1343.6,1379,1427.4,1477.4,1517.2,1573.7,1637.7,1637.7,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,21.7,19.4,41.5,62.5,83.4,103.7,122.4,141.5,160.4,178.6,197.9,220.6,244.6,267.1,287.4,308.2,331.2,352.9,373,390.9,406.2,424,444.9,465.8,483.3,499.8,517.4,534.5,548.9,565.3,565.3,17.6,17.6,35.4,51.2,65.5,81.6,97.9,112.1,127.4,142.6,158.7,176,194.7,210.3,225.9,243.3,260.9,275,291.3,302.8,315.6,331.4,349.7,363.3,374.7,385.6,398.7,410.9,421.5,433.2,433.2,24.3,21.9,49.5,76.3,103.6,130.4,154.3,179.4,204,226,250.3,278.4,309.3,337.4,362.4,387,415.1,443.5,469.8,493.8,512.7,533.4,557.9,583.8,606.6,629,652.8,675.6,695.1,716.6,716.6,3,11,1
2011-06-11,YangPyung/WaterPump,45.8,71.4,147.9,203.7,249.5,300,362.6,439.4,506.4,580,656.9,723.4,765,805.4,853.4,906.9,954.8,996.2,1035.7,1081,1138.8,1223.9,1313.7,1374.1,1415,1450.4,1498.8,1548.8,1588.6,1645.1,1645.1,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,24.1,21.7,41.1,63.2,84.2,105.1,125.4,144.1,163.2,182.1,200.3,219.6,242.3,266.3,288.8,309.1,329.9,352.9,374.6,394.7,412.6,427.9,445.7,466.6,487.5,505,521.5,539.1,556.2,570.6,570.6,19.8,17.6,35.2,53,68.8,83.1,99.2,115.5,129.7,145,160.2,176.3,193.6,212.3,227.9,243.5,260.9,278.5,292.6,308.9,320.4,333.2,349,367.3,380.9,392.3,403.2,416.3,428.5,439.1,439.1,29.5,24.3,46.2,73.8,100.6,127.9,154.7,178.6,203.7,228.3,250.3,274.6,302.7,333.6,361.7,386.7,411.3,439.4,467.8,494.1,518.1,537,557.7,582.2,608.1,630.9,653.3,677.1,699.9,719.4,719.4,3,33,2
2011-06-12,YangPyung/WaterPump,49.5,45.8,117.2,193.7,249.5,295.3,345.8,408.4,485.2,552.2,625.8,702.7,769.2,810.8,851.2,899.2,952.7,1000.6,1042,1081.5,1126.8,1184.6,1269.7,1359.5,1419.9,1460.8,1496.2,1544.6,1594.6,1634.4,1634.4,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,23.6,24.1,45.8,65.2,87.3,108.3,129.2,149.5,168.2,187.3,206.2,224.4,243.7,266.4,290.4,312.9,333.2,354,377,398.7,418.8,436.7,452,469.8,490.7,511.6,529.1,545.6,563.2,580.3,580.3,19,19.8,37.4,55,72.8,88.6,102.9,119,135.3,149.5,164.8,180,196.1,213.4,232.1,247.7,263.3,280.7,298.3,312.4,328.7,340.2,353,368.8,387.1,400.7,412.1,423,436.1,448.3,448.3,29.6,29.5,53.8,75.7,103.3,130.1,157.4,184.2,208.1,233.2,257.8,279.8,304.1,332.2,363.1,391.2,416.2,440.8,468.9,497.3,523.6,547.6,566.5,587.2,611.7,637.6,660.4,682.8,706.6,729.4,729.4,3,8,1
2011-06-13,YangPyung/WaterPump,69.9,49.5,95.3,166.7,243.2,299,344.8,395.3,457.9,534.7,601.7,675.3,752.2,818.7,860.3,900.7,948.7,1002.2,1050.1,1091.5,1131,1176.3,1234.1,1319.2,1409,1469.4,1510.3,1545.7,1594.1,1644.1,1644.1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,20.8,23.6,47.7,69.4,88.8,110.9,131.9,152.8,173.1,191.8,210.9,229.8,248,267.3,290,314,336.5,356.8,377.6,400.6,422.3,442.4,460.3,475.6,493.4,514.3,535.2,552.7,569.2,586.8,586.8,16.6,19,38.8,56.4,74,91.8,107.6,121.9,138,154.3,168.5,183.8,199,215.1,232.4,251.1,266.7,282.3,299.7,317.3,331.4,347.7,359.2,372,387.8,406.1,419.7,431.1,442,455.1,455.1,26.3,29.6,59.1,83.4,105.3,132.9,159.7,187,213.8,237.7,262.8,287.4,309.4,333.7,361.8,392.7,420.8,445.8,470.4,498.5,526.9,553.2,577.2,596.1,616.8,641.3,667.2,690,712.4,736.2,736.2,3,3,1
2011-06-14,YangPyung/WaterPump,57.6,69.9,119.4,165.2,236.6,313.1,368.9,414.7,465.2,527.8,604.6,671.6,745.2,822.1,888.6,930.2,970.6,1018.6,1072.1,1120,1161.4,1200.9,1246.2,1304,1389.1,1478.9,1539.3,1580.2,1615.6,1664,1664,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,22.5,20.8,44.4,68.5,90.2,109.6,131.7,152.7,173.6,193.9,212.6,231.7,250.6,268.8,288.1,310.8,334.8,357.3,377.6,398.4,421.4,443.1,463.2,481.1,496.4,514.2,535.1,556,573.5,590,590,16.3,16.6,35.6,55.4,73,90.6,108.4,124.2,138.5,154.6,170.9,185.1,200.4,215.6,231.7,249,267.7,283.3,298.9,316.3,333.9,348,364.3,375.8,388.6,404.4,422.7,436.3,447.7,458.6,458.6,29.3,26.3,55.9,85.4,109.7,131.6,159.2,186,213.3,240.1,264,289.1,313.7,335.7,360,388.1,419,447.1,472.1,496.7,524.8,553.2,579.5,603.5,622.4,643.1,667.6,693.5,716.3,738.7,738.7,3,6,1
2011-06-15,YangPyung/WaterPump,50.8,57.6,127.5,177,222.8,294.2,370.7,426.5,472.3,522.8,585.4,662.2,729.2,802.8,879.7,946.2,987.8,1028.2,1076.2,1129.7,1177.6,1219,1258.5,1303.8,1361.6,1446.7,1536.5,1596.9,1637.8,1673.2,1673.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,24.9,22.5,43.3,66.9,91,112.7,132.1,154.2,175.2,196.1,216.4,235.1,254.2,273.1,291.3,310.6,333.3,357.3,379.8,400.1,420.9,443.9,465.6,485.7,503.6,518.9,536.7,557.6,578.5,596,596,18.7,16.3,32.9,51.9,71.7,89.3,106.9,124.7,140.5,154.8,170.9,187.2,201.4,216.7,231.9,248,265.3,284,299.6,315.2,332.6,350.2,364.3,380.6,392.1,404.9,420.7,439,452.6,464,464,31.6,29.3,55.6,85.2,114.7,139,160.9,188.5,215.3,242.6,269.4,293.3,318.4,343,365,389.3,417.4,448.3,476.4,501.4,526,554.1,582.5,608.8,632.8,651.7,672.4,696.9,722.8,745.6,745.6,3,14,1
2011-06-16,YangPyung/WaterPump,43.3,50.8,108.4,178.3,227.8,273.6,345,421.5,477.3,523.1,573.6,636.2,713,780,853.6,930.5,997,1038.6,1079,1127,1180.5,1228.4,1269.8,1309.3,1354.6,1412.4,1497.5,1587.3,1647.7,1688.6,1688.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,5,26.6,24.9,47.4,68.2,91.8,115.9,137.6,157,179.1,200.1,221,241.3,260,279.1,298,316.2,335.5,358.2,382.2,404.7,425,445.8,468.8,490.5,510.6,528.5,543.8,561.6,582.5,603.4,603.4,20.2,18.7,35,51.6,70.6,90.4,108,125.6,143.4,159.2,173.5,189.6,205.9,220.1,235.4,250.6,266.7,284,302.7,318.3,333.9,351.3,368.9,383,399.3,410.8,423.6,439.4,457.7,471.3,471.3,32,31.6,60.9,87.2,116.8,146.3,170.6,192.5,220.1,246.9,274.2,301,324.9,350,374.6,396.6,420.9,449,479.9,508,533,557.6,585.7,614.1,640.4,664.4,683.3,704,728.5,754.4,754.4,3,2,1
2011-06-17,YangPyung/WaterPump,43,43.3,94.1,151.7,221.6,271.1,316.9,388.3,464.8,520.6,566.4,616.9,679.5,756.3,823.3,896.9,973.8,1040.3,1081.9,1122.3,1170.3,1223.8,1271.7,1313.1,1352.6,1397.9,1455.7,1540.8,1630.6,1691,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,5,5,25.1,26.6,51.5,74,94.8,118.4,142.5,164.2,183.6,205.7,226.7,247.6,267.9,286.6,305.7,324.6,342.8,362.1,384.8,408.8,431.3,451.6,472.4,495.4,517.1,537.2,555.1,570.4,588.2,609.1,609.1,22.1,20.2,38.9,55.2,71.8,90.8,110.6,128.2,145.8,163.6,179.4,193.7,209.8,226.1,240.3,255.6,270.8,286.9,304.2,322.9,338.5,354.1,371.5,389.1,403.2,419.5,431,443.8,459.6,477.9,477.9,30.9,32,63.6,92.9,119.2,148.8,178.3,202.6,224.5,252.1,278.9,306.2,333,356.9,382,406.6,428.6,452.9,481,511.9,540,565,589.6,617.7,646.1,672.4,696.4,715.3,736,760.5,760.5,3,3,1
2011-06-18,YangPyung/WaterPump,52.5,43,86.3,137.1,194.7,264.6,314.1,359.9,431.3,507.8,563.6,609.4,659.9,722.5,799.3,866.3,939.9,1016.8,1083.3,1124.9,1165.3,1213.3,1266.8,1314.7,1356.1,1395.6,1440.9,1498.7,1583.8,1673.6,1673.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,24,25.1,51.7,76.6,99.1,119.9,143.5,167.6,189.3,208.7,230.8,251.8,272.7,293,311.7,330.8,349.7,367.9,387.2,409.9,433.9,456.4,476.7,497.5,520.5,542.2,562.3,580.2,595.5,613.3,613.3,20.3,22.1,42.3,61,77.3,93.9,112.9,132.7,150.3,167.9,185.7,201.5,215.8,231.9,248.2,262.4,277.7,292.9,309,326.3,345,360.6,376.2,393.6,411.2,425.3,441.6,453.1,465.9,481.7,481.7,29,30.9,62.9,94.5,123.8,150.1,179.7,209.2,233.5,255.4,283,309.8,337.1,363.9,387.8,412.9,437.5,459.5,483.8,511.9,542.8,570.9,595.9,620.5,648.6,677,703.3,727.3,746.2,766.9,766.9,3,6,1
2011-06-19,YangPyung/WaterPump,50.4,52.5,95.5,138.8,189.6,247.2,317.1,366.6,412.4,483.8,560.3,616.1,661.9,712.4,775,851.8,918.8,992.4,1069.3,1135.8,1177.4,1217.8,1265.8,1319.3,1367.2,1408.6,1448.1,1493.4,1551.2,1636.3,1636.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,26.5,24,49.1,75.7,100.6,123.1,143.9,167.5,191.6,213.3,232.7,254.8,275.8,296.7,317,335.7,354.8,373.7,391.9,411.2,433.9,457.9,480.4,500.7,521.5,544.5,566.2,586.3,604.2,619.5,619.5,20.6,20.3,42.4,62.6,81.3,97.6,114.2,133.2,153,170.6,188.2,206,221.8,236.1,252.2,268.5,282.7,298,313.2,329.3,346.6,365.3,380.9,396.5,413.9,431.5,445.6,461.9,473.4,486.2,486.2,32.5,29,59.9,91.9,123.5,152.8,179.1,208.7,238.2,262.5,284.4,312,338.8,366.1,392.9,416.8,441.9,466.5,488.5,512.8,540.9,571.8,599.9,624.9,649.5,677.6,706,732.3,756.3,775.2,775.2,3,8,1
2011-06-20,YangPyung/WaterPump,52.5,50.4,102.9,145.9,189.2,240,297.6,367.5,417,462.8,534.2,610.7,666.5,712.3,762.8,825.4,902.2,969.2,1042.8,1119.7,1186.2,1227.8,1268.2,1316.2,1369.7,1417.6,1459,1498.5,1543.8,1601.6,1601.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,3,25.8,26.5,50.5,75.6,102.2,127.1,149.6,170.4,194,218.1,239.8,259.2,281.3,302.3,323.2,343.5,362.2,381.3,400.2,418.4,437.7,460.4,484.4,506.9,527.2,548,571,592.7,612.8,630.7,630.7,21.1,20.6,40.9,63,83.2,101.9,118.2,134.8,153.8,173.6,191.2,208.8,226.6,242.4,256.7,272.8,289.1,303.3,318.6,333.8,349.9,367.2,385.9,401.5,417.1,434.5,452.1,466.2,482.5,494,494,31.8,32.5,61.5,92.4,124.4,156,185.3,211.6,241.2,270.7,295,316.9,344.5,371.3,398.6,425.4,449.3,474.4,499,521,545.3,573.4,604.3,632.4,657.4,682,710.1,738.5,764.8,788.8,788.8,3,0,1
2011-06-21,YangPyung/WaterPump,59.9,52.5,102.9,155.4,198.4,241.7,292.5,350.1,420,469.5,515.3,586.7,663.2,719,764.8,815.3,877.9,954.7,1021.7,1095.3,1172.2,1238.7,1280.3,1320.7,1368.7,1422.2,1470.1,1511.5,1551,1596.3,1596.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,3,3,24.4,25.8,52.3,76.3,101.4,128,152.9,175.4,196.2,219.8,243.9,265.6,285,307.1,328.1,349,369.3,388,407.1,426,444.2,463.5,486.2,510.2,532.7,553,573.8,596.8,618.5,638.6,638.6,19.4,21.1,41.7,62,84.1,104.3,123,139.3,155.9,174.9,194.7,212.3,229.9,247.7,263.5,277.8,293.9,310.2,324.4,339.7,354.9,371,388.3,407,422.6,438.2,455.6,473.2,487.3,503.6,503.6,29.8,31.8,64.3,93.3,124.2,156.2,187.8,217.1,243.4,273,302.5,326.8,348.7,376.3,403.1,430.4,457.2,481.1,506.2,530.8,552.8,577.1,605.2,636.1,664.2,689.2,713.8,741.9,770.3,796.6,796.6,3,8,1
2011-06-22,YangPyung/WaterPump,83.6,59.9,112.4,162.8,215.3,258.3,301.6,352.4,410,479.9,529.4,575.2,646.6,723.1,778.9,824.7,875.2,937.8,1014.6,1081.6,1155.2,1232.1,1298.6,1340.2,1380.6,1428.6,1482.1,1530,1571.4,1610.9,1610.9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,20.5,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,23.1,24.4,50.2,76.7,100.7,125.8,152.4,177.3,199.8,220.6,244.2,268.3,290,309.4,331.5,352.5,373.4,393.7,412.4,431.5,450.4,468.6,487.9,510.6,534.6,557.1,577.4,598.2,621.2,642.9,642.9,20.7,19.4,40.5,61.1,81.4,103.5,123.7,142.4,158.7,175.3,194.3,214.1,231.7,249.3,267.1,282.9,297.2,313.3,329.6,343.8,359.1,374.3,390.4,407.7,426.4,442,457.6,475,492.6,506.7,506.7,25.9,29.8,61.6,94.1,123.1,154,186,217.6,246.9,273.2,302.8,332.3,356.6,378.5,406.1,432.9,460.2,487,510.9,536,560.6,582.6,606.9,635,665.9,694,719,743.6,771.7,800.1,800.1,3,296,5
2011-06-23,YangPyung/WaterPump,92.3,83.6,143.5,196,246.4,298.9,341.9,385.2,436,493.6,563.5,613,658.8,730.2,806.7,862.5,908.3,958.8,1021.4,1098.2,1165.2,1238.8,1315.7,1382.2,1423.8,1464.2,1512.2,1565.7,1613.6,1655,1655,40.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21.5,21.5,21.5,41.5,45,45,45,45,45,45,45,45,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,5,5,5,5,5,5,5,22,23.1,47.5,73.3,99.8,123.8,148.9,175.5,200.4,222.9,243.7,267.3,291.4,313.1,332.5,354.6,375.6,396.5,416.8,435.5,454.6,473.5,491.7,511,533.7,557.7,580.2,600.5,621.3,644.3,644.3,21.1,20.7,40.1,61.2,81.8,102.1,124.2,144.4,163.1,179.4,196,215,234.8,252.4,270,287.8,303.6,317.9,334,350.3,364.5,379.8,395,411.1,428.4,447.1,462.7,478.3,495.7,513.3,513.3,23.1,25.9,55.7,87.5,120,149,179.9,211.9,243.5,272.8,299.1,328.7,358.2,382.5,404.4,432,458.8,486.1,512.9,536.8,561.9,586.5,608.5,632.8,660.9,691.8,719.9,744.9,769.5,797.6,797.6,3,11,1
2011-06-24,YangPyung/WaterPump,88.9,92.3,175.9,235.8,288.3,338.7,391.2,434.2,477.5,528.3,585.9,655.8,705.3,751.1,822.5,899,954.8,1000.6,1051.1,1113.7,1190.5,1257.5,1331.1,1408,1474.5,1516.1,1556.5,1604.5,1658,1705.9,1705.9,14.5,40.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,62,62,62,82,85.5,85.5,85.5,85.5,85.5,85.5,85.5,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,6,6,6,6,6,6,19.8,22,45.1,69.5,95.3,121.8,145.8,170.9,197.5,222.4,244.9,265.7,289.3,313.4,335.1,354.5,376.6,397.6,418.5,438.8,457.5,476.6,495.5,513.7,533,555.7,579.7,602.2,622.5,643.3,643.3,18.6,21.1,41.8,61.2,82.3,102.9,123.2,145.3,165.5,184.2,200.5,217.1,236.1,255.9,273.5,291.1,308.9,324.7,339,355.1,371.4,385.6,400.9,416.1,432.2,449.5,468.2,483.8,499.4,516.8,516.8,22.5,23.1,49,78.8,110.6,143.1,172.1,203,235,266.6,295.9,322.2,351.8,381.3,405.6,427.5,455.1,481.9,509.2,536,559.9,585,609.6,631.6,655.9,684,714.9,743,768,792.6,792.6,3,20,1
2011-06-25,YangPyung/WaterPump,84.9,88.9,181.2,264.8,324.7,377.2,427.6,480.1,523.1,566.4,617.2,674.8,744.7,794.2,840,911.4,987.9,1043.7,1089.5,1140,1202.6,1279.4,1346.4,1420,1496.9,1563.4,1605,1645.4,1693.4,1746.9,1746.9,47.5,14.5,55,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76.5,76.5,76.5,96.5,100,100,100,100,100,100,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,7,7,7,7,7,18.1,19.8,41.8,64.9,89.3,115.1,141.6,165.6,190.7,217.3,242.2,264.7,285.5,309.1,333.2,354.9,374.3,396.4,417.4,438.3,458.6,477.3,496.4,515.3,533.5,552.8,575.5,599.5,622,642.3,642.3,17.1,18.6,39.7,60.4,79.8,100.9,121.5,141.8,163.9,184.1,202.8,219.1,235.7,254.7,274.5,292.1,309.7,327.5,343.3,357.6,373.7,390,404.2,419.5,434.7,450.8,468.1,486.8,502.4,518,518,19.9,22.5,45.6,71.5,101.3,133.1,165.6,194.6,225.5,257.5,289.1,318.4,344.7,374.3,403.8,428.1,450,477.6,504.4,531.7,558.5,582.4,607.5,632.1,654.1,678.4,706.5,737.4,765.5,790.5,790.5,3,105,4
2011-06-26,YangPyung/WaterPump,82.1,84.9,173.8,266.1,349.7,409.6,462.1,512.5,565,608,651.3,702.1,759.7,829.6,879.1,924.9,996.3,1072.8,1128.6,1174.4,1224.9,1287.5,1364.3,1431.3,1504.9,1581.8,1648.3,1689.9,1730.3,1778.3,1778.3,40,47.5,62,102.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,124,124,124,144,147.5,147.5,147.5,147.5,147.5,1,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,8,8,8,8,19.1,18.1,37.9,59.9,83,107.4,133.2,159.7,183.7,208.8,235.4,260.3,282.8,303.6,327.2,351.3,373,392.4,414.5,435.5,456.4,476.7,495.4,514.5,533.4,551.6,570.9,593.6,617.6,640.1,640.1,17.1,17.1,35.7,56.8,77.5,96.9,118,138.6,158.9,181,201.2,219.9,236.2,252.8,271.8,291.6,309.2,326.8,344.6,360.4,374.7,390.8,407.1,421.3,436.6,451.8,467.9,485.2,503.9,519.5,519.5,21.8,19.9,42.4,65.5,91.4,121.2,153,185.5,214.5,245.4,277.4,309,338.3,364.6,394.2,423.7,448,469.9,497.5,524.3,551.6,578.4,602.3,627.4,652,674,698.3,726.4,757.3,785.4,785.4,3,21,2
